claim_id,policy_start_date,claim_date,city,policy_type,sales_channel,vehicle_type,customer_age,annual_premium,claim_amount,past_claims_count,days_since_policy_start,documents_submitted,is_fraud,policy_tenure_days,claim_ratio,risk_score
CL206181,2024-09-04,2024-10-01,Mumbai,Home,Partner,Unknown,22.0,11845.0,18417.0,1.0,277.0,6.0,1,27.0,1.5548332629801604,284.0
CL002703,2024-05-07,2024-05-19,Mumbai,Home,Partner,Unknown,64.0,10832.0,63107.0,2.0,25.0,3.0,1,12.0,5.825978581979321,30.0
CL051875,2024-05-20,2024-10-01,Delhi,Motor,Website,Unknown,48.0,7976.0,88324.0,0.0,800.0,2.0,1,134.0,11.073721163490472,802.0
CL150995,2024-10-01,2025-10-11,Bengaluru,Motor,Partner,Bike,41.0,9717.0,45776.0,0.0,231.0,1.0,1,375.0,4.710919007924256,232.0
CL168628,2024-11-03,2024-12-12,Bengaluru,Motor,Website,Unknown,25.0,9225.0,56084.0,1.0,248.0,2.0,1,39.0,6.0795663956639565,251.0
CL001909,2023-11-24,2024-10-01,Chennai,Travel,Website,Unknown,26.0,9107.0,8895.0,0.0,0.0,2.0,0,312.0,0.9767212034698584,2.0
CL038657,2024-10-01,2024-10-15,Jaipur,Home,App,Unknown,65.0,6158.0,74763.0,2.0,24.0,1.0,0,14.0,12.140792465086067,27.0
CL073434,2024-09-17,2024-10-01,Mumbai,Motor,Website,Unknown,38.0,9612.0,59915.0,0.0,245.0,3.0,1,14.0,6.233354140657512,248.0
CL002474,2024-10-01,2024-12-07,Hyderabad,Health,App,Unknown,44.0,0.0,61160.0,1.0,143.0,2.0,1,67.0,5.150936649828692,146.0
CL166104,2023-11-02,2024-01-11,Ahmedabad,Health,App,Unknown,26.0,14338.0,93808.0,2.0,0.0,3.0,0,70.0,6.542614032640536,5.0
CL287791,2024-10-01,2025-02-24,Bengaluru,Travel,Partner,Unknown,40.0,12246.0,68594.0,0.0,307.0,1.0,1,146.0,5.601339212804181,308.0
CL129925,2023-10-09,2024-11-28,Chennai,Home,Agent,Unknown,25.0,12923.0,68465.0,2.0,83.0,1.0,1,416.0,5.297918439990714,86.0
CL278061,2024-10-01,2024-12-31,Chennai,Motor,Website,Car,39.0,7970.0,66145.0,1.0,223.0,5.0,1,91.0,8.299247176913426,229.0
CL065045,2023-07-31,2024-10-01,Delhi,Health,App,Unknown,21.0,1897.0,0.0,2.0,130.0,1.0,1,428.0,0.0,133.0
CL147241,2024-05-09,2025-12-10,Bengaluru,Health,Partner,Unknown,38.0,11977.0,46626.0,2.0,37.0,2.0,1,580.0,3.89296150955999,41.0
CL014533,2024-08-16,2024-10-01,Ahmedabad,Travel,Partner,Unknown,22.0,7097.0,82191.0,2.0,157.0,3.0,1,46.0,11.581090601662675,162.0
CL036835,2023-07-10,2024-10-01,Mumbai,Home,App,Unknown,50.0,8969.0,41248.0,2.0,64.0,2.0,1,449.0,4.5989519455903665,68.0
CL190914,2024-10-01,2025-04-04,Hyderabad,Motor,App,Unknown,21.0,12146.0,56238.0,1.0,198.0,8.0,1,185.0,4.630166309896262,207.0
CL041939,2024-04-27,2024-12-08,Jaipur,Home,Partner,Unknown,35.0,3395.0,71319.0,1.0,203.0,3.0,1,225.0,21.007069219440353,207.0
CL282713,2024-10-01,2025-11-21,Delhi,Health,Website,Unknown,41.0,5395.0,3595.0,0.0,112.0,3.0,1,416.0,0.6663577386468953,115.0
CL104227,2023-06-06,2023-07-11,Kolkata,Home,Agent,Unknown,46.0,8795.0,144109.0,1.0,164.0,0.0,1,35.0,16.385332575326892,165.0
CL230034,2024-05-05,2025-02-15,Bengaluru,Home,App,Unknown,45.0,6694.0,300000.0,1.0,210.0,1.0,1,286.0,44.816253361219005,212.0
CL147322,2024-09-18,2024-10-01,Mumbai,Health,App,Unknown,43.0,8940.0,71010.0,0.0,143.0,5.0,0,13.0,7.942953020134228,148.0
CL230051,2024-10-01,2025-11-28,Mumbai,Motor,Partner,Car,18.0,2790.0,84311.0,1.0,100.0,3.0,1,423.0,30.218996415770608,104.0
CL101081,2024-09-17,2025-05-02,Bengaluru,Health,App,Unknown,27.0,6762.0,29545.0,2.0,47.0,4.0,1,227.0,4.369269446909199,53.0
CL174143,2024-08-07,2024-09-17,Mumbai,Travel,Partner,Unknown,41.0,9071.0,64182.0,2.0,184.0,1.0,1,41.0,7.075515378679308,187.0
CL005763,2024-10-01,2024-10-11,Jaipur,Travel,App,Unknown,37.0,10324.0,59863.0,1.0,206.0,3.0,1,10.0,5.798430840759395,210.0
CL030453,2024-09-17,2024-10-01,Bengaluru,Home,Website,Unknown,21.0,9517.0,82187.0,1.0,142.0,3.0,1,14.0,8.635809603866765,146.0
CL285098,2024-03-10,2025-06-01,Jaipur,Travel,Partner,Unknown,40.0,9213.0,43184.0,2.0,67.0,2.0,1,448.0,4.687289699337892,71.0
CL148147,2023-07-06,2024-10-01,Delhi,Travel,App,Unknown,43.0,12292.0,3149.0,3.0,2.0,4.0,0,453.0,0.2561828831760495,9.0
CL109217,2024-09-17,2025-10-07,Ahmedabad,Health,Website,Unknown,18.0,12060.0,42441.0,2.0,244.0,3.0,1,385.0,3.5191542288557214,249.0
CL115698,2024-12-25,2025-06-12,Chennai,Home,App,Unknown,34.0,8940.0,45254.0,0.0,101.0,1.0,0,169.0,5.061968680089485,102.0
CL235737,2024-10-09,2025-12-05,Pune,Travel,Partner,Unknown,33.0,9033.0,46825.0,3.0,195.0,10.0,1,422.0,5.183770618842024,208.0
CL016565,2024-10-01,2025-04-16,Mumbai,Travel,App,Unknown,40.0,9925.0,13550.0,1.0,217.0,4.0,1,197.0,1.3652392947103276,222.0
CL142563,2023-06-06,2024-10-01,Mumbai,Health,Partner,Unknown,32.0,11454.0,73372.0,0.0,131.0,3.0,0,483.0,6.405797101449275,134.0
CL042028,2023-01-08,2023-06-30,Ahmedabad,Home,Partner,Unknown,27.0,14456.0,36094.0,0.0,144.0,3.0,0,173.0,2.4968179302711677,147.0
CL045468,2024-10-01,2025-04-02,Jaipur,Motor,Website,Bike,36.0,12818.0,65508.0,0.0,0.0,1.0,1,183.0,5.110625682633796,1.0
CL099839,2024-10-01,2025-07-23,Mumbai,Home,App,Unknown,28.0,6499.0,43793.0,1.0,128.0,3.0,1,295.0,6.738421295583936,132.0
CL041722,2024-10-01,2025-08-12,Delhi,Motor,Partner,Car,18.0,8940.0,61074.0,1.0,240.0,5.0,1,315.0,6.831543624161074,246.0
CL003115,2024-04-06,2024-12-07,Bengaluru,Travel,Partner,Unknown,23.0,12287.0,51679.0,3.0,243.0,2.0,1,245.0,4.205990070806544,248.0
CL010869,2025-07-20,2025-08-01,Jaipur,Motor,Partner,Bike,36.0,5844.0,18508.0,2.0,350.0,3.0,1,12.0,3.1670088980150584,355.0
CL051936,2024-10-01,2025-08-14,Kolkata,Home,Website,Unknown,33.0,12462.0,63726.0,2.0,28.0,2.0,0,317.0,5.113625421280694,32.0
CL261656,2024-09-17,2025-08-08,Kolkata,Motor,Agent,Car,48.0,7226.0,0.0,1.0,271.0,2.0,1,325.0,0.0,274.0
CL137854,2024-10-01,2025-01-23,Mumbai,Home,App,Unknown,57.0,18102.0,70906.0,0.0,119.0,4.0,0,114.0,3.917025743011822,123.0
CL110842,2024-02-02,2025-02-07,Pune,Health,Agent,Unknown,33.0,3336.0,32278.0,0.0,98.0,1.0,1,371.0,9.675659472422062,99.0
CL237329,2024-09-20,2024-10-01,Chennai,Travel,Website,Unknown,18.0,8400.0,47971.0,3.0,138.0,3.0,1,11.0,5.710833333333333,144.0
CL169420,2024-10-01,2025-02-09,Mumbai,Health,App,Unknown,25.0,5944.0,38561.0,0.0,76.0,3.0,1,131.0,6.487382234185733,79.0
CL230948,2024-03-23,2024-10-01,Bengaluru,Health,Website,Unknown,27.0,13835.0,71926.0,5.0,160.0,2.0,1,192.0,5.19884351282978,167.0
CL225580,2024-11-03,2025-09-23,Hyderabad,Health,Agent,Unknown,42.0,6988.0,77874.0,0.0,178.0,4.0,1,324.0,11.143961076130509,182.0
CL016813,2024-09-17,2025-03-04,Kolkata,Travel,Website,Unknown,55.0,15141.0,63784.0,1.0,111.0,3.0,0,168.0,4.212667591308368,115.0
CL221139,2024-10-01,2025-11-23,Mumbai,Travel,Agent,Unknown,18.0,5094.0,28569.0,2.0,137.0,3.0,1,418.0,5.6083627797408715,142.0
CL207253,2025-02-06,2025-06-21,Jaipur,Health,App,Unknown,26.0,5490.0,74636.0,0.0,172.0,15.0,1,135.0,13.594899817850637,187.0
CL030844,2024-02-06,2024-10-01,Pune,Motor,Partner,Unknown,29.0,6129.0,46552.0,1.0,16.0,3.0,0,238.0,7.595366291401533,20.0
CL072374,2024-08-26,2024-10-01,Jaipur,Health,Partner,Unknown,37.0,6382.0,64741.0,1.0,0.0,6.0,0,36.0,10.144312127859605,7.0
CL067221,2024-03-19,2024-10-01,Ahmedabad,Home,App,Unknown,31.0,8542.0,38315.0,0.0,158.0,2.0,1,196.0,4.48548349332709,160.0
CL102504,2023-07-29,2025-08-06,Mumbai,Home,Agent,Unknown,18.0,12513.0,39695.0,0.0,204.0,1.0,1,739.0,3.172300807160553,205.0
CL280161,2023-09-03,2025-06-05,Pune,Home,Website,Unknown,43.0,3654.0,27605.0,0.0,40.0,1.0,0,641.0,7.554734537493158,41.0
CL283781,2024-10-01,2025-04-28,Bengaluru,Health,App,Unknown,95.0,12981.0,22461.0,1.0,113.0,4.0,1,209.0,1.7302981280332794,118.0
CL270807,2023-12-06,2024-10-01,Pune,Motor,Website,Unknown,38.0,7046.0,33929.0,12.0,46.0,0.0,1,300.0,4.815356230485381,58.0
CL069771,2024-10-01,2025-01-03,Delhi,Home,App,Unknown,22.0,9375.0,32144.0,3.0,119.0,3.0,0,94.0,3.4286933333333334,125.0
CL257516,2023-11-10,2023-11-11,Hyderabad,Motor,App,Unknown,26.0,11456.0,51193.0,2.0,89.0,3.0,1,1.0,4.468662709497207,94.0
CL253746,2024-10-01,2025-04-15,Ahmedabad,Motor,App,Bike,23.0,9943.0,23548.0,0.0,123.0,6.0,1,196.0,2.3682993060444533,129.0
CL058195,2024-10-01,2024-10-29,Hyderabad,Travel,App,Unknown,33.0,13123.0,62808.0,0.0,93.0,6.0,1,28.0,4.786100739160253,99.0
CL126962,2024-01-06,2024-10-01,Hyderabad,Motor,Website,Car,45.0,8940.0,66588.0,4.0,121.0,4.0,1,269.0,7.448322147651007,129.0
CL088250,2024-02-03,2024-09-17,Kolkata,Health,Website,Unknown,60.0,3755.0,69454.0,2.0,112.0,5.0,1,227.0,18.496404793608523,119.0
CL273193,2023-10-07,2024-10-01,Jaipur,Health,Website,Unknown,27.0,0.0,94650.0,0.0,101.0,3.0,1,360.0,5.150936649828692,104.0
CL193334,2024-09-17,2024-10-01,Pune,Motor,App,Bike,46.0,6756.0,67426.0,0.0,85.0,4.0,1,14.0,9.9801657785672,89.0
CL108925,2025-02-17,2025-07-02,Delhi,Motor,Agent,Bike,40.0,6234.0,40824.0,3.0,240.0,2.0,1,135.0,6.548604427333975,245.0
CL191584,2024-05-10,2024-08-09,Pune,Health,Website,Unknown,46.0,5590.0,47343.0,0.0,99.0,5.0,0,91.0,8.46923076923077,104.0
CL257284,2024-03-27,2024-10-01,Delhi,Home,Agent,Unknown,34.0,15758.0,0.0,1.0,106.0,4.0,0,188.0,0.0,111.0
CL148160,2024-10-01,2025-05-14,Kolkata,Travel,Partner,Unknown,30.0,6374.0,16260.0,2.0,167.0,3.0,1,225.0,2.550988390335739,172.0
CL052656,2023-07-12,2023-10-07,Delhi,Home,Website,Unknown,39.0,5985.0,35887.0,1.0,111.0,5.0,1,87.0,5.996157059314954,117.0
CL267678,2024-08-08,2024-10-01,Ahmedabad,Health,Partner,Unknown,26.0,17347.0,0.0,1.0,184.0,3.0,1,54.0,0.0,188.0
CL207564,2024-10-01,2025-04-02,Bengaluru,Travel,Partner,Unknown,61.0,6164.0,21871.0,3.0,70.0,2.0,0,183.0,3.5481829980532122,75.0
CL277605,2025-01-10,2025-06-25,Jaipur,Health,Partner,Unknown,62.0,1097.0,57906.0,0.0,125.0,3.0,1,166.0,52.78577939835916,128.0
CL294402,2023-06-27,2023-10-08,Mumbai,Travel,App,Unknown,42.0,6883.0,2384.0,0.0,60.0,2.0,1,103.0,0.3463605985762022,62.0
CL299002,2023-12-21,2024-10-01,Pune,Travel,Partner,Unknown,27.0,5042.0,46098.0,3.0,176.0,5.0,1,285.0,9.142800476001586,184.0
CL092686,2024-10-01,2025-06-13,Hyderabad,Travel,App,Unknown,65.0,10713.0,11537.0,0.0,323.0,3.0,1,255.0,1.0769158965742556,326.0
CL254862,2024-10-01,2025-02-27,Pune,Home,Agent,Unknown,53.0,1346.0,57964.0,2.0,0.0,1.0,0,149.0,43.06389301634473,3.0
CL037376,2023-12-31,2024-10-01,Chennai,Travel,App,Unknown,32.0,4671.0,56623.0,4.0,172.0,4.0,1,275.0,12.12224363091415,180.0
CL229072,2024-10-01,2025-05-06,Delhi,Motor,Partner,Unknown,32.0,8940.0,40700.0,0.0,352.0,4.0,1,217.0,4.552572706935123,356.0
CL222138,2024-10-01,2025-03-03,Delhi,Health,Partner,Unknown,49.0,11646.0,24107.0,3.0,148.0,3.0,1,153.0,2.069981109393783,154.0
CL272758,2023-04-10,2023-07-03,Kolkata,Motor,Partner,Car,66.0,3060.0,13511.0,0.0,47.0,5.0,1,84.0,4.415359477124183,52.0
CL102981,2023-09-05,2024-10-01,Pune,Home,App,Unknown,68.0,13625.0,51294.0,0.0,198.0,5.0,1,392.0,3.764697247706422,203.0
CL059416,2024-02-01,2024-10-01,Jaipur,Travel,Agent,Unknown,21.0,4522.0,79609.0,0.0,67.0,3.0,1,243.0,17.60482087571871,70.0
CL132976,2024-05-17,2024-08-07,Ahmedabad,Travel,Agent,Unknown,65.0,8098.0,2873.0,2.0,0.0,5.0,0,82.0,0.35477895776734997,7.0
CL150545,2024-06-02,2024-10-01,Chennai,Travel,App,Unknown,36.0,8814.0,51308.0,3.0,99.0,1.0,1,121.0,5.82119355570683,103.0
CL289279,2024-10-01,2024-12-11,Delhi,Home,App,Unknown,39.0,5162.0,15379.0,1.0,111.0,2.0,1,71.0,2.979271600154979,114.0
CL243595,2024-09-27,2024-10-01,Bengaluru,Health,Partner,Unknown,52.0,5461.0,93900.0,1.0,0.0,2.0,1,4.0,17.19465299395715,3.0
CL251384,2024-09-17,2024-10-01,Jaipur,Motor,Agent,Bike,39.0,7950.0,24685.0,1.0,212.0,2.0,1,14.0,3.1050314465408806,215.0
CL051302,2023-10-02,2024-05-06,Ahmedabad,Home,Partner,Unknown,35.0,10112.0,24592.0,0.0,156.0,3.0,1,217.0,2.4319620253164556,159.0
CL287058,2023-03-08,2025-03-10,Bengaluru,Travel,Partner,Unknown,23.0,8940.0,20321.0,1.0,119.0,6.0,1,733.0,2.273042505592841,126.0
CL248945,2024-08-12,2024-12-06,Ahmedabad,Health,App,Unknown,58.0,9820.0,74770.0,0.0,101.0,3.0,1,116.0,7.614052953156823,104.0
CL268211,2023-01-09,2025-01-29,Hyderabad,Motor,Partner,Car,30.0,6330.0,34375.0,0.0,18.0,5.0,0,751.0,5.430489731437599,23.0
CL122447,2024-10-01,2025-05-04,Chennai,Travel,Agent,Unknown,34.0,3224.0,82678.0,0.0,120.0,1.0,0,215.0,25.64454094292804,121.0
CL226093,2024-02-03,2024-10-01,Kolkata,Health,Website,Unknown,29.0,3457.0,45480.0,0.0,800.0,1.0,1,241.0,13.155915533699739,801.0
CL233991,2024-10-01,2025-12-11,Bengaluru,Travel,Agent,Unknown,27.0,8940.0,24704.0,3.0,75.0,6.0,0,436.0,2.76331096196868,84.0
CL065328,2025-08-14,2025-10-04,Mumbai,Home,Partner,Unknown,22.0,11652.0,46247.0,0.0,81.0,0.0,1,51.0,3.9690181943014076,81.0
CL213073,2024-11-07,2025-07-03,Ahmedabad,Travel,App,Unknown,18.0,8733.0,26913.0,1.0,24.0,4.0,0,238.0,3.081758845757472,29.0
CL091055,2024-10-01,2025-07-07,Bengaluru,Travel,Agent,Unknown,26.0,7873.0,28770.0,0.0,144.0,2.0,1,279.0,3.6542613997205637,146.0
CL091974,2024-10-01,2024-10-15,Chennai,Home,Partner,Unknown,50.0,3497.0,41318.0,2.0,230.0,4.0,1,14.0,11.815270231627109,236.0
CL220872,2024-10-01,2025-04-22,Mumbai,Health,Website,Unknown,53.0,10624.0,55037.0,1.0,90.0,2.0,1,203.0,5.180440512048193,93.0
CL263947,2024-10-01,2025-05-02,Hyderabad,Motor,Website,Unknown,36.0,2885.0,90923.0,0.0,126.0,1.0,1,213.0,31.5157712305026,127.0
CL246140,2025-01-20,2025-10-02,Bengaluru,Travel,Partner,Unknown,47.0,9763.0,35078.0,2.0,0.0,2.0,0,255.0,3.592952985762573,4.0
CL247859,2024-07-02,2024-10-01,Chennai,Home,Website,Unknown,27.0,9982.0,17914.0,3.0,105.0,0.0,1,91.0,1.794630334602284,108.0
CL171354,2023-09-02,2024-10-01,Mumbai,Health,Agent,Unknown,51.0,8789.0,67177.0,2.0,165.0,4.0,1,395.0,7.643304130162703,171.0
CL255328,2025-01-08,2025-12-29,Bengaluru,Motor,App,Car,40.0,7911.0,7441.0,2.0,4.0,6.0,0,355.0,0.9405890532170396,12.0
CL231714,2024-07-07,2025-05-26,Bengaluru,Motor,Partner,Bike,40.0,12026.0,81661.0,0.0,197.0,3.0,1,323.0,6.790370863129885,200.0
CL157839,2024-04-15,2025-05-05,Ahmedabad,Travel,Agent,Unknown,27.0,9188.0,11572.0,3.0,290.0,3.0,1,385.0,1.259468872442316,296.0
CL205059,2024-10-01,2025-10-26,Kolkata,Health,Agent,Unknown,35.0,6021.0,5270.0,2.0,134.0,5.0,1,390.0,0.8752698887228035,141.0
CL202084,2024-06-25,2024-10-01,Mumbai,Travel,Partner,Unknown,40.0,6567.0,60816.0,1.0,0.0,2.0,0,98.0,9.260849703060758,3.0
CL275083,2024-10-01,2025-03-31,Jaipur,Travel,Agent,Unknown,22.0,10040.0,30584.0,0.0,285.0,4.0,1,181.0,3.046215139442231,289.0
CL090263,2024-04-02,2024-11-13,Delhi,Health,Website,Unknown,30.0,9526.0,6202.0,2.0,19.0,6.0,1,225.0,0.6510602561410875,27.0
CL210320,2023-10-06,2025-11-15,Hyderabad,Travel,Website,Unknown,56.0,8940.0,44387.0,0.0,87.0,2.0,1,771.0,4.964988814317674,89.0
CL229160,2024-09-17,2024-10-01,Bengaluru,Health,Agent,Unknown,37.0,5994.0,42451.0,0.0,47.0,1.0,0,14.0,7.082248915582249,48.0
CL035346,2023-12-29,2024-10-01,Ahmedabad,Motor,Website,Car,21.0,6017.0,75259.0,0.0,127.0,1.0,1,277.0,12.507728103706166,128.0
CL044721,2024-04-18,2024-10-01,Ahmedabad,Health,Website,Unknown,39.0,5537.0,42956.0,0.0,82.0,3.0,0,166.0,7.757991692252122,85.0
CL024226,2024-02-04,2024-10-01,Mumbai,Home,App,Unknown,45.0,9903.0,65955.0,0.0,158.0,8.0,1,240.0,6.660102999091184,166.0
CL139122,2024-01-30,2024-10-01,Mumbai,Home,App,Unknown,37.0,11607.0,8939.0,1.0,133.0,0.0,1,245.0,0.7701387093995004,134.0
CL260408,2024-10-01,2024-12-11,Kolkata,Health,Partner,Unknown,36.0,11950.0,83464.0,1.0,197.0,6.0,1,71.0,6.984435146443515,204.0
CL272859,2023-06-21,2024-12-06,Jaipur,Motor,Website,Bike,35.0,9413.0,28962.0,0.0,3.0,1.0,0,534.0,3.076808668862212,4.0
CL140205,2024-02-01,2024-10-01,Bengaluru,Travel,Website,Unknown,38.0,7110.0,36606.0,1.0,32.0,5.0,0,243.0,5.1485232067510545,38.0
CL243262,2023-12-08,2025-09-19,Hyderabad,Health,Agent,Unknown,36.0,12060.0,27134.0,1.0,29.0,2.0,0,651.0,2.249917081260365,32.0
CL077595,2023-10-31,2024-10-01,Hyderabad,Motor,Agent,Unknown,37.0,7172.0,59521.0,2.0,118.0,7.0,1,336.0,8.299079754601227,127.0
CL133673,2024-10-01,2025-02-02,Ahmedabad,Health,Website,Unknown,21.0,9350.0,95382.0,0.0,119.0,3.0,0,124.0,10.201283422459893,122.0
CL057639,2024-10-01,2025-02-03,Ahmedabad,Travel,Partner,Unknown,28.0,12147.0,84408.0,3.0,370.0,3.0,1,125.0,6.948876265744628,376.0
CL129285,2024-01-03,2024-10-01,Chennai,Travel,Partner,Unknown,34.0,11079.0,45156.0,1.0,155.0,2.0,1,272.0,4.075819117248849,158.0
CL139330,2024-09-17,2024-10-01,Hyderabad,Home,Agent,Unknown,19.0,16248.0,23525.0,1.0,221.0,4.0,1,14.0,1.4478705071393403,226.0
CL112281,2023-09-12,2024-07-06,Jaipur,Travel,Partner,Unknown,35.0,11698.0,47270.0,1.0,255.0,4.0,1,298.0,4.040861685758249,260.0
CL204106,2024-10-01,2025-12-17,Kolkata,Home,Agent,Unknown,57.0,11639.0,51058.0,1.0,20.0,2.0,1,442.0,4.38680298994759,23.0
CL248432,2023-09-18,2024-10-01,Delhi,Travel,Agent,Unknown,27.0,5463.0,11803.0,2.0,115.0,1.0,1,379.0,2.1605345048508147,118.0
CL050305,2024-10-01,2025-09-06,Delhi,Motor,Agent,Bike,50.0,11438.0,46552.0,1.0,92.0,3.0,1,340.0,4.069942297604476,96.0
CL041895,2023-10-11,2024-10-01,Pune,Home,Partner,Unknown,20.0,8790.0,0.0,0.0,108.0,2.0,1,356.0,0.0,110.0
CL032217,2023-04-07,2023-08-05,Ahmedabad,Travel,App,Unknown,44.0,11623.0,50125.0,1.0,147.0,5.0,1,120.0,4.312569904499699,153.0
CL169374,2023-10-09,2024-08-08,Jaipur,Health,Website,Unknown,28.0,11886.0,44548.0,2.0,0.0,2.0,0,304.0,3.7479387514723204,4.0
CL177169,2024-01-07,2025-04-05,Bengaluru,Motor,App,Unknown,35.0,13511.0,64846.0,5.0,227.0,1.0,1,454.0,4.799496706387388,233.0
CL112239,2024-09-19,2024-10-11,Bengaluru,Travel,Agent,Unknown,38.0,5112.0,53834.0,1.0,211.0,1.0,1,22.0,10.530907668231611,213.0
CL037297,2024-10-01,2024-11-26,Hyderabad,Health,App,Unknown,36.0,2261.0,75653.0,1.0,82.0,3.0,1,56.0,33.45997346306944,86.0
CL187735,2024-09-17,2024-10-01,Mumbai,Motor,Website,Bike,51.0,7062.0,61677.0,2.0,91.0,2.0,1,14.0,8.733644859813085,95.0
CL008531,2024-10-01,2024-12-18,Jaipur,Travel,Agent,Unknown,31.0,8940.0,0.0,2.0,45.0,5.0,0,78.0,0.0,52.0
CL132708,2024-03-08,2025-06-08,Bengaluru,Home,Partner,Unknown,30.0,5759.0,72238.0,1.0,131.0,4.0,1,457.0,12.543497134919257,136.0
CL050829,2023-09-15,2024-10-01,Hyderabad,Health,Agent,Unknown,24.0,6420.0,6351.0,1.0,229.0,2.0,1,382.0,0.9892523364485981,232.0
CL096241,2024-10-01,2025-09-13,Mumbai,Health,Partner,Unknown,25.0,4537.0,19176.0,2.0,137.0,15.0,0,347.0,4.226581441481155,154.0
CL155960,2024-10-01,2024-10-25,Mumbai,Health,Website,Unknown,34.0,11243.0,76078.0,1.0,127.0,1.0,1,24.0,6.766699279551721,129.0
CL088136,2023-08-17,2024-10-01,Kolkata,Home,App,Unknown,54.0,8840.0,54390.0,2.0,0.0,3.0,0,411.0,6.152714932126697,5.0
CL053867,2024-04-11,2024-05-22,Ahmedabad,Travel,App,Unknown,30.0,6045.0,13623.0,3.0,112.0,2.0,1,41.0,2.2535980148883374,117.0
CL097018,2024-10-01,2025-12-25,Pune,Health,App,Unknown,42.0,8346.0,62094.0,0.0,119.0,4.0,0,450.0,7.439971243709562,123.0
CL153052,2023-06-17,2024-10-01,Jaipur,Motor,Website,Unknown,34.0,4608.0,64313.0,0.0,203.0,2.0,1,472.0,13.95681423611111,205.0
CL030879,2024-09-17,2024-10-01,Chennai,Motor,Agent,Car,23.0,11599.0,28731.0,1.0,209.0,4.0,1,14.0,2.4770238813690835,214.0
CL123263,2024-04-15,2024-10-01,Ahmedabad,Motor,App,Unknown,42.0,8316.0,54672.0,2.0,0.0,2.0,1,169.0,6.574314574314574,4.0
CL274269,2023-11-14,2024-02-10,Chennai,Motor,Website,Car,18.0,5860.0,45176.0,1.0,293.0,3.0,1,88.0,7.709215017064847,297.0
CL166637,2024-02-28,2024-05-07,Hyderabad,Motor,Agent,Bike,20.0,1471.0,17720.0,2.0,218.0,2.0,1,69.0,12.0462270564242,222.0
CL271660,2024-07-14,2024-10-01,Jaipur,Travel,Partner,Unknown,38.0,11598.0,35381.0,3.0,185.0,4.0,1,79.0,3.050612174512847,192.0
CL166331,2023-12-07,2025-03-09,Ahmedabad,Motor,Agent,Unknown,18.0,8940.0,26468.0,2.0,188.0,0.0,1,458.0,2.960626398210291,190.0
CL045935,2024-09-17,2024-10-01,Ahmedabad,Travel,Website,Unknown,31.0,15638.0,21598.0,1.0,48.0,2.0,0,14.0,1.3811229057424224,51.0
CL252590,2024-10-01,2025-07-08,Ahmedabad,Motor,Website,Car,36.0,7518.0,8207.0,1.0,124.0,0.0,1,280.0,1.0916467145517426,125.0
CL061042,2024-10-01,2025-01-15,Chennai,Home,App,Unknown,56.0,5101.0,60582.0,1.0,0.0,4.0,0,106.0,11.876494804940208,5.0
CL254463,2024-05-12,2025-09-22,Mumbai,Motor,Website,Unknown,34.0,8313.0,0.0,1.0,26.0,4.0,0,498.0,0.0,31.0
CL114388,2024-02-12,2024-10-01,Ahmedabad,Home,Partner,Unknown,22.0,17593.0,25760.0,1.0,163.0,3.0,1,232.0,1.46421872335588,167.0
CL208081,2024-10-01,2025-12-26,Jaipur,Travel,Partner,Unknown,24.0,11556.0,57844.0,1.0,103.0,4.0,0,451.0,5.005538248528903,108.0
CL010171,2023-10-06,2024-10-01,Delhi,Travel,App,Unknown,55.0,6049.0,0.0,1.0,50.0,4.0,0,361.0,0.0,55.0
CL205564,2024-09-17,2024-10-01,Pune,Motor,App,Unknown,50.0,60000.0,61582.0,0.0,40.0,4.0,1,14.0,1.0263666666666666,44.0
CL000007,2024-10-01,2025-04-23,Bengaluru,Motor,Partner,Car,53.0,10887.0,11624.0,1.0,0.0,3.0,0,204.0,1.0676954165518509,4.0
CL258428,2024-02-07,2024-10-01,Pune,Travel,Agent,Unknown,29.0,8940.0,62381.0,0.0,96.0,0.0,0,237.0,6.977740492170023,96.0
CL298017,2025-02-03,2025-06-28,Chennai,Travel,Agent,Unknown,27.0,7393.0,40735.0,1.0,149.0,3.0,1,145.0,5.509941836872717,153.0
CL252658,2024-02-19,2024-10-10,Chennai,Health,App,Unknown,50.0,9997.0,37093.0,0.0,229.0,3.0,1,234.0,3.7104131239371814,232.0
CL151269,2024-10-01,2024-10-15,Hyderabad,Home,Website,Unknown,18.0,6964.0,41435.0,2.0,282.0,4.0,1,14.0,5.949885123492246,288.0
CL210476,2023-05-09,2024-12-07,Hyderabad,Motor,Partner,Car,30.0,10043.0,5264.0,0.0,38.0,4.0,0,578.0,0.5241461714627104,42.0
CL194492,2024-07-16,2024-10-01,Hyderabad,Motor,Website,Bike,22.0,0.0,88802.0,12.0,50.0,6.0,1,77.0,5.150936649828692,68.0
CL028172,2024-10-01,2025-09-15,Bengaluru,Travel,Agent,Unknown,57.0,9840.0,43053.0,0.0,100.0,2.0,1,349.0,4.37530487804878,102.0
CL158570,2023-02-07,2025-08-26,Bengaluru,Travel,Partner,Unknown,53.0,8940.0,45128.0,1.0,90.0,1.0,1,931.0,5.0478747203579415,92.0
CL147049,2024-10-01,2024-12-28,Delhi,Home,Agent,Unknown,33.0,11877.0,52994.0,2.0,119.0,1.0,0,88.0,4.461901153489938,122.0
